UNITS,CBSA_NAME,SITE_LATITUDE,SITE_LONGITUDE,COUNTY,Daily Mean PM2.5 Concentration,STATE,Date
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,4,California,05/26/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,7.4,California,05/27/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,11.2,California,05/28/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,9.6,California,05/29/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,7.8,California,05/30/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,7.4,California,05/31/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,9,California,06/01/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,7,California,06/02/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,10.6,California,06/03/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,6.6,California,06/04/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,5.1,California,06/05/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,1.7,California,06/06/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,2.5,California,06/07/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,4.6,California,06/08/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,2.5,California,06/09/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,4.9,California,06/10/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,6.4,California,06/11/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,9.7,California,06/12/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,7.8,California,06/13/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,4.8,California,06/14/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,2.7,California,06/15/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,1.5,California,06/16/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,1.3,California,06/17/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,3.3,California,06/18/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,3.2,California,06/19/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,9.1,California,06/20/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,10,California,06/21/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,10.2,California,06/22/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,6.2,California,06/23/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,4.3,California,06/24/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,9.9,California,06/25/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,10.1,California,06/26/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,11.1,California,06/27/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,12.3,California,06/28/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,10.5,California,06/29/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,10.4,California,06/30/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,9.9,California,07/01/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,7.3,California,07/02/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,4.1,California,07/03/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,4.2,California,07/04/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,5.2,California,07/05/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,6.6,California,07/06/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,3.7,California,07/07/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,1.5,California,07/08/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,1.7,California,07/09/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,3.4,California,07/10/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,6.8,California,07/11/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,6.1,California,07/12/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,5.6,California,07/13/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,8,California,07/14/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,6.2,California,07/15/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,6.1,California,07/16/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,3,California,07/17/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,2.7,California,07/18/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,2.8,California,07/19/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,3.3,California,07/20/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,4.4,California,07/21/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,4.2,California,07/22/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,8.5,California,07/23/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,12.8,California,07/24/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,19.3,California,07/25/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,22.2,California,07/26/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,15.5,California,07/27/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,10.1,California,07/28/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,11.6,California,07/29/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,9,California,07/30/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,10.7,California,07/31/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,11.5,California,08/01/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,13.5,California,08/02/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,15.9,California,08/03/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,20.9,California,08/04/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,27.9,California,08/05/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,12.3,California,08/06/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,12.5,California,08/07/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,19.1,California,08/08/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,11.6,California,08/09/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,16.6,California,08/10/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,19.6,California,08/11/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,16.1,California,08/12/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,6.9,California,08/13/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,5.5,California,08/14/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,4.3,California,08/15/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,5.3,California,08/16/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,11.1,California,08/17/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,11.5,California,08/18/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,8,California,08/19/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,8,California,08/20/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,7.8,California,08/21/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,4.7,California,08/22/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,4.7,California,08/23/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,5.9,California,08/24/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,6.3,California,08/25/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,5.8,California,08/26/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,8.2,California,08/27/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,5.8,California,08/28/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,5.9,California,08/29/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,5,California,08/30/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,2.6,California,08/31/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,3.8,California,09/01/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,5.8,California,09/02/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,6.7,California,09/03/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,6,California,09/04/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,8.9,California,09/05/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,10.9,California,09/06/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,12.1,California,09/07/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,9.2,California,09/08/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,8.2,California,09/09/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,10,California,09/10/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,7.8,California,09/11/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,7.9,California,09/12/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,6.4,California,09/13/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,5.9,California,09/14/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,8.4,California,09/15/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,7.6,California,09/16/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,7.4,California,09/17/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,8.5,California,09/18/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,12.4,California,09/19/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,10.5,California,09/20/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,8.9,California,09/21/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,5,California,09/22/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,5.3,California,09/23/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,4.5,California,09/24/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,4.6,California,09/25/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,5.5,California,09/26/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,8.4,California,09/27/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,11.9,California,09/28/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,9.4,California,09/29/2016
ug/m3 LC,Salinas,36.2092860009,-121.126371,Monterey,10.2,California,09/30/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,20.9,California,01/01/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,3,California,01/07/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,3.7,California,01/13/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,3.3,California,01/19/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,2.6,California,01/31/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,5.7,California,02/06/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,5.5,California,02/12/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,2.7,California,02/18/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,6.5,California,02/24/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,3,California,03/01/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,2,California,03/07/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,2.6,California,03/13/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,2.4,California,03/19/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,5,California,03/25/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,5.3,California,03/31/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,6,California,04/06/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,15.3,California,01/01/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,9.8,California,01/02/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,5.1,California,01/03/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,3.2,California,01/04/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,2.8,California,01/05/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,0.7,California,01/06/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,2.3,California,01/07/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,2.7,California,01/08/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,2,California,01/09/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,2.7,California,01/10/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,2.8,California,01/11/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,2.4,California,01/12/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,3.3,California,01/13/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,1.4,California,01/14/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,3.6,California,01/15/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,4.1,California,01/16/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,1.7,California,01/17/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,2.7,California,01/18/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,4.1,California,01/19/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,1.4,California,01/20/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,-0.6,California,01/21/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,1.7,California,01/22/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,4.5,California,01/23/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,3.7,California,01/24/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,2.4,California,01/25/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,2.4,California,01/26/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,3.7,California,01/27/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,6.2,California,01/28/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,6.1,California,01/29/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,3,California,01/30/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,3,California,01/31/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,2.2,California,02/01/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,3.6,California,02/02/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,3.2,California,02/03/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,3.6,California,02/04/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,5.7,California,02/05/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,5.5,California,02/06/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,4.6,California,02/07/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,4.4,California,02/08/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,4.5,California,02/09/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,8,California,02/10/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,5.5,California,02/11/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,7.6,California,02/12/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,6.8,California,02/13/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,6.8,California,02/14/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,3.7,California,02/15/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,2.3,California,02/16/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,5,California,02/17/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,3.3,California,02/18/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,3.6,California,02/19/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,4.7,California,02/20/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,4.8,California,02/21/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,3.7,California,02/22/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,2.6,California,02/23/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,6.2,California,02/24/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,5.7,California,02/26/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,2.7,California,02/27/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,4.6,California,02/28/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,1.9,California,02/29/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,1.2,California,03/01/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,1.4,California,03/02/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,0.7,California,03/03/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,1.8,California,03/04/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,-0.7,California,03/05/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,2.4,California,03/06/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,1,California,03/07/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,2.5,California,03/08/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,0.6,California,03/09/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,1.2,California,03/10/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,5,California,03/16/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,3.8,California,03/17/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,3.4,California,03/19/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,1.4,California,03/20/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,3.9,California,03/21/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,2.4,California,03/22/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,2.3,California,03/23/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,3.7,California,03/24/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,6.5,California,03/25/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,6.1,California,03/26/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,3.3,California,03/27/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,6.2,California,03/28/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,5.7,California,03/29/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,4,California,03/30/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,4.9,California,03/31/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,5,California,04/01/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,7.1,California,04/02/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,5.5,California,04/03/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,6.5,California,04/04/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,7.5,California,04/05/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,5.8,California,04/06/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,8.8,California,04/07/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,8.1,California,04/08/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,4.7,California,04/09/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,3.2,California,04/10/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,3.1,California,04/11/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,5.1,California,04/12/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,5.9,California,04/13/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,7.2,California,04/14/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,5.1,California,04/15/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,5.5,California,04/16/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,4.3,California,04/17/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,4,California,04/18/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,5.1,California,04/19/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,4.6,California,04/20/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,3.3,California,04/21/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,2.4,California,04/22/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,3.8,California,04/23/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,6.3,California,04/24/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,8.1,California,04/25/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,9.5,California,04/26/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,9.7,California,04/27/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,9.7,California,04/28/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,7.4,California,04/29/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,8.5,California,04/30/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,11,California,05/01/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,9.9,California,05/02/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,7.5,California,05/03/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,5.7,California,05/04/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,5.8,California,05/05/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,5,California,05/06/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,4.7,California,05/07/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,2.9,California,05/08/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,3.5,California,05/09/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,6,California,05/10/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,3.8,California,05/11/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,5.7,California,05/12/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,5,California,05/13/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,2.2,California,05/14/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,2.9,California,05/15/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,4.5,California,05/16/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,9.4,California,05/17/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,9.5,California,05/18/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,8.5,California,05/19/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,3.8,California,05/20/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,2.5,California,05/21/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,3,California,05/22/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,1.9,California,05/23/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,1.3,California,05/24/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,2.5,California,05/25/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,5.2,California,05/26/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,10.5,California,05/27/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,12.5,California,05/28/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,6.6,California,05/29/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,7,California,05/30/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,7.2,California,05/31/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,5.1,California,06/01/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,6.3,California,06/02/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,5.1,California,06/03/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,3.4,California,06/04/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,3.1,California,06/05/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,1,California,06/06/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,1.1,California,06/07/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,2.3,California,06/08/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,2.4,California,06/09/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,5.5,California,06/10/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,7,California,06/11/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,9.1,California,06/12/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,7.2,California,06/13/2016
ug/m3 LC,Salinas,36.6967601141,-121.6371823446,Monterey,3.1,California,06/14/2016
